path,mean_fft,std_fft,maxv_fft,minv_fft,median_fft,skew_fft,kurt_fft,q1_fft,q3_fft,mode_fft,iqr_fft,source,class
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_lid_angry.wav,-1.0676004612060693e-05,0.28867513452900817,0.4999786479907759,-0.49999999999999994,-1.0676004612033992e-05,4.103283921037023e-16,-1.2000000010941796,-0.250005338002306,0.24998398599308191,-0.49999999999999994,0.4999893239953879,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_nice_angry.wav,-1.0732838191722881e-05,0.2886751345283057,0.4999785343236165,-0.49999999999999994,-1.073283819173142e-05,-2.876890213429367e-16,-1.2000000011058605,-0.2500053664190958,0.24998390074271237,-0.49999999999999994,0.4999892671618082,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_keg_angry.wav,-1.004016064258066e-05,0.2886751345366132,0.49997991967871486,-0.5,-1.0040160642570281e-05,3.301697883735241e-16,-1.2000000009677259,-0.25000502008032127,0.24998493975903613,-0.5,0.4999899598393574,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_mess_angry.wav,1.7142534175975533e-17,0.28867513452783783,0.499989229476768,-0.499989229476768,0.0,-5.090012602961434e-17,-1.2000000011136398,-0.24999461473838402,0.24999461473838402,-0.499989229476768,0.49998922947676805,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_fat_angry.wav,-1.2312844759642072e-05,0.28867513450728305,0.4999753743104807,-0.5,-1.2312844759653271e-05,1.4001714135813013e-16,-1.200000001455419,-0.25000615642237983,0.24998153073286053,-0.5,0.49998768715524033,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_near_angry.wav,-1.1137345747758862e-05,0.28867513452319804,0.49997772530850443,-0.5,-1.1137345747761393e-05,2.1382433593734264e-17,-1.2000000011907885,-0.2500055686728739,0.24998329398137834,-0.5,0.49998886265425224,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_dab_angry.wav,0.0,0.2886751345346752,0.49998979404380395,-0.49998979404380395,0.0,-2.7130530294523453e-17,-1.200000000999951,-0.24999489702190195,0.24999489702190195,-0.49998979404380395,0.4999897940438039,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_lore_angry.wav,-1.8625354831417098e-17,0.28867513453428045,0.49998976060289574,-0.49998976060289574,0.0,3.478037815490884e-17,-1.2000000010065137,-0.24999488030144787,0.24999488030144787,-0.49998976060289574,0.49998976060289574,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_back_angry.wav,1.9079667992394553e-18,0.2886751345225395,0.49998881156436703,-0.49998881156436703,0.0,-7.476873428292683e-17,-1.2000000012017384,-0.24999440578218352,0.24999440578218352,-0.49998881156436703,0.49998881156436703,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_met_angry.wav,1.1163553477021335e-17,0.28867513450782795,0.4999877255431447,-0.4999877255431447,0.0,-1.0876411030889392e-17,-1.2000000014463579,-0.24999386277157234,0.24999386277157234,-0.4999877255431447,0.4999877255431447,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_fall_angry.wav,-1.2741450486717615e-05,0.28867513450108323,0.49997451709902657,-0.5,-1.2741450486723409e-05,2.380353589132956e-16,-1.2000000015585084,-0.2500063707252434,0.24998088782426992,-0.5,0.4999872585495133,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_turn_angry.wav,2.318483485706455e-17,0.28867513453478305,0.49998980320179465,-0.49998980320179465,0.0,2.8612084773339516e-17,-1.2000000009981577,-0.24999490160089732,0.24999490160089732,-0.49998980320179465,0.49998980320179465,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_size_angry.wav,-1.0139519792339263e-05,0.28867513453545557,0.49997972096041526,-0.49999999999999994,-1.0139519792342634e-05,3.4498218079408533e-18,-1.2000000009869747,-0.2500050697598961,0.24998479072031146,-0.49999999999999994,0.49998986048020755,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_hire_angry.wav,1.2429953174172446e-17,0.2886751345257956,0.4999890664975618,-0.4999890664975618,0.0,-2.0183728545759926e-19,-1.2000000011475984,-0.2499945332487809,0.2499945332487809,-0.4999890664975618,0.4999890664975618,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_cab_angry.wav,-1.047690889281218e-05,0.28867513453143967,0.4999790461822144,-0.5,-1.0476908892800268e-05,1.8876656606954132e-16,-1.2000000010537506,-0.2500052384544464,0.24998428463666078,-0.5,0.49998952309110717,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_yearn_angry.wav,-2.5490322359106733e-17,0.2886751345257473,0.49998906267089577,-0.49998906267089577,0.0,7.450402521201341e-17,-1.2000000011484024,-0.24999453133544786,0.24999453133544786,-0.49998906267089577,0.4999890626708957,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_room_angry.wav,7.297441281315619e-18,0.2886751345287347,0.4999893018379442,-0.4999893018379442,0.0,9.045170149236427e-17,-1.200000001098726,-0.2499946509189721,0.2499946509189721,-0.4999893018379442,0.4999893018379442,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_rose_angry.wav,-1.1638939957986038e-17,0.2886751345343003,0.49998976228014497,-0.49998976228014497,0.0,-4.384633692138241e-17,-1.200000001006185,-0.2499948811400725,0.2499948811400725,-0.49998976228014497,0.499989762280145,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_peg_angry.wav,-1.1473679379498854e-05,0.28867513451880744,0.499977052641241,-0.5,-1.147367937950342e-05,-2.4863751345300815e-16,-1.2000000012637952,-0.2500057368396898,0.24998278948093072,-0.5,0.4999885263206205,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_love_angry.wav,-1.1418131993610066e-05,0.2886751345195416,0.49997716373601275,-0.5,-1.1418131993605846e-05,2.1826658469690465e-16,-1.2000000012515881,-0.2500057090659968,0.2499828728020096,-0.5,0.4999885818680064,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_hash_angry.wav,-1.104093980480246e-05,0.2886751345244325,0.4999779181203904,-0.5,-1.1040939804796184e-05,1.4562983778750037e-16,-1.2000000011702623,-0.2500055204699024,0.24998343859029282,-0.5,0.4999889590601952,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_team_angry.wav,-1.0437541750157508e-05,0.28867513453191507,0.4999791249164997,-0.5,-1.0437541750167001e-05,3.082906112449724e-18,-1.200000001045846,-0.2500052187708751,0.24998434368737477,-0.5,0.4999895624582499,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_red_angry.wav,-1.0820637119104962e-05,0.28867513452721316,0.4999783587257618,-0.5,-1.0820637119113573e-05,-9.947736341673512e-17,-1.2000000011240275,-0.25000541031855955,0.24998376904432132,-0.5,0.4999891793628809,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_said_angry.wav,-1.1057054400674969e-05,0.28867513452422694,0.4999778858911986,-0.5,-1.1057054400707652e-05,-2.216722666725645e-16,-1.200000001173681,-0.25000552852720037,0.24998341441839894,-0.5,0.4999889429455993,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_phone_angry.wav,-9.981633793830543e-06,0.28867513453728977,0.49998003673241237,-0.5,-9.981633793819373e-06,2.8681354663992845e-16,-1.2000000009564775,-0.2500049908168969,0.2499850275493093,-0.5,0.4999900183662062,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_home_angry.wav,-1.284224585195459e-05,0.2886751344995944,0.4999743155082961,-0.5,-1.284224585195459e-05,5.5001059476954535e-17,-1.2000000015832633,-0.250006421122926,0.24998073663122206,-0.5,0.49998715775414804,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_gaze_angry.wav,-5.562958139477404e-19,0.28867513453951726,0.4999902135405453,-0.4999902135405453,0.0,-2.2472704520018234e-17,-1.2000000009194374,-0.24999510677027265,0.24999510677027265,-0.4999902135405453,0.4999902135405453,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_life_angry.wav,-1.111259279014727e-05,0.28867513452351606,0.49997777481441974,-0.5,-1.1112592790149798e-05,-1.4360036073778928e-16,-1.2000000011855012,-0.2500055562963951,0.2499833311108148,-0.5,0.4999888874072099,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_thin_angry.wav,1.404090130564822e-17,0.28867513453365584,0.49998970791049996,-0.49998970791049996,0.0,3.4959359537543036e-17,-1.2000000010169,-0.24999485395524998,0.24999485395524998,-0.49998970791049996,0.49998970791049996,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_witch_angry.wav,-4.6853154905980354e-18,0.2886751345335247,0.49998969688227657,-0.49998969688227657,0.0,-3.347521849804307e-17,-1.2000000010190808,-0.24999484844113828,0.24999484844113828,-0.49998969688227657,0.49998969688227657,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_white_angry.wav,6.963784652767078e-18,0.2886751345355302,0.4999898668504144,-0.4999898668504144,0.0,2.4822370617172106e-17,-1.2000000009857357,-0.24999493342520723,0.24999493342520723,-0.4999898668504144,0.49998986685041447,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_tire_angry.wav,-5.518022205030357e-18,0.28867513451951066,0.4999885795207967,-0.4999885795207967,0.0,1.5337670921418676e-17,-1.2000000012521028,-0.24999428976039836,0.24999428976039836,-0.4999885795207967,0.4999885795207967,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_ring_angry.wav,-1.030035845247883e-05,0.28867513453355753,0.49997939928309504,-0.49999999999999994,-1.0300358452474145e-05,-1.8254320103201855e-16,-1.2000000010185354,-0.25000515017922625,0.2499845494623213,-0.49999999999999994,0.49998969964154755,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_hate_angry.wav,-1.717731580762184e-17,0.28867513452756577,0.49998920762373456,-0.49998920762373456,0.0,7.969281358191777e-17,-1.200000001118164,-0.24999460381186728,0.24999460381186728,-0.49998920762373456,0.49998920762373456,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_pool_angry.wav,1.4652664400495195e-17,0.2886751345222931,0.4999887925044269,-0.4999887925044269,0.0,-1.4265432299220936e-16,-1.200000001205837,-0.24999439625221345,0.24999439625221345,-0.4999887925044269,0.4999887925044269,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_sub_angry.wav,-3.819181128808404e-18,0.28867513452241644,0.49998880204250745,-0.49998880204250745,0.0,-4.6511829586274936e-18,-1.2000000012037841,-0.2499944010212537,0.2499944010212537,-0.49998880204250745,0.4999888020425074,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_late_angry.wav,-8.57422225150637e-18,0.28867513452779164,0.4999892257633547,-0.4999892257633547,0.0,-6.36470939371733e-18,-1.2000000011144079,-0.24999461288167735,0.24999461288167735,-0.4999892257633547,0.4999892257633547,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_bar_angry.wav,-1.0740677092293666e-05,0.28867513452820853,0.49997851864581544,-0.5,-1.0740677092283898e-05,-2.7758870212755663e-17,-1.2000000011074772,-0.25000537033854614,0.24998388898436158,-0.5,0.4999892593229077,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_page_angry.wav,-1.1591246290808765e-05,0.28867513451724186,0.4999768175074184,-0.5,-1.1591246290801187e-05,3.2096929138359986e-19,-1.2000000012898262,-0.2500057956231454,0.2499826131305638,-0.5,0.4999884087537092,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_south_angry.wav,-1.3925100057766586e-17,0.2886751345346604,0.49998979279371236,-0.49998979279371236,0.0,1.8089235611707016e-17,-1.2000000010001957,-0.24999489639685618,0.24999489639685618,-0.49998979279371236,0.49998979279371236,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_laud_angry.wav,-1.1579134542471013e-17,0.2886751345012311,0.499987268606931,-0.499987268606931,0.0,2.0682388397075962e-17,-1.2000000015560481,-0.2499936343034655,0.2499936343034655,-0.499987268606931,0.499987268606931,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_bought_angry.wav,7.631184148856601e-18,0.2886751345225525,0.4999888125657262,-0.4999888125657262,0.0,-1.0222986477252403e-16,-1.200000001201524,-0.2499944062828631,0.2499944062828631,-0.4999888125657262,0.4999888125657262,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_ton_angry.wav,-4.740605788696121e-18,0.28867513453206967,0.4999895752976252,-0.4999895752976252,0.0,7.697784459403824e-17,-1.2000000010432743,-0.2499947876488126,0.2499947876488126,-0.4999895752976252,0.4999895752976252,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_match_angry.wav,-7.270683944762158e-18,0.2886751345292185,0.49998934106461446,-0.49998934106461446,0.0,1.5347955195650826e-17,-1.2000000010906848,-0.24999467053230723,0.24999467053230723,-0.49998934106461446,0.49998934106461446,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_five_angry.wav,-9.057971014478337e-06,0.2886751345474431,0.499981884057971,-0.5,-9.057971014492753e-06,-1.5935508182832023e-16,-1.20000000078765,-0.25000452898550724,0.24998641304347824,-0.5,0.4999909420289855,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_luck_angry.wav,-1.112545058075927e-05,0.288675134523351,0.49997774909883846,-0.5,-1.112545058074852e-05,-1.0895447884481356e-16,-1.2000000011882463,-0.25000556272529034,0.24998331182412886,-0.5,0.4999888745494192,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_germ_angry.wav,-1.0280873463004743e-05,0.288675134533789,0.49997943825307395,-0.49999999999999994,-1.0280873463009417e-05,-7.59157864908888e-17,-1.2000000010146845,-0.2500051404367315,0.24998457868980545,-0.49999999999999994,0.49998971912653695,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_join_angry.wav,-1.0570824524297273e-05,0.2886751345302984,0.49997885835095135,-0.49999999999999994,-1.0570824524312896e-05,-2.677349487513348e-16,-1.2000000010727265,-0.25000528541226213,0.2499841437632135,-0.49999999999999994,0.4999894291754756,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_rag_angry.wav,1.1519979502967239e-17,0.2886751345216253,0.49998874102096424,-0.49998874102096424,0.0,-9.654434030988688e-17,-1.2000000012169396,-0.24999437051048212,0.24999437051048212,-0.49998874102096424,0.49998874102096424,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_raise_angry.wav,-1.1057054400674969e-05,0.28867513452422694,0.4999778858911986,-0.5,-1.1057054400707652e-05,-2.216722666725645e-16,-1.200000001173681,-0.25000552852720037,0.24998341441839894,-0.5,0.4999889429455993,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_take_angry.wav,-1.056591014750491e-05,0.28867513453035837,0.499978868179705,-0.5,-1.0565910147500106e-05,2.7424222531926487e-16,-1.2000000010717295,-0.25000528295507374,0.24998415113477873,-0.5,0.49998943408985247,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_shall_angry.wav,-1.1976364507259975e-17,0.2886751345307408,0.4999894654783726,-0.4999894654783726,0.0,-7.000989242743528e-17,-1.2000000010653713,-0.24999473273918632,0.24999473273918632,-0.4999894654783726,0.49998946547837264,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_neat_angry.wav,-1.0978394519588577e-05,0.28867513452522764,0.49997804321096084,-0.5,-1.0978394519585456e-05,-1.1430363139693911e-16,-1.2000000011570413,-0.2500054891972598,0.24998353240822063,-0.5,0.4999890216054804,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_food_angry.wav,-1.0629251700692357e-05,0.28867513452958327,0.4999787414965986,-0.49999999999999994,-1.0629251700680271e-05,2.437060875619791e-16,-1.2000000010846181,-0.2500053146258503,0.24998405612244898,-0.49999999999999994,0.4999893707482993,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_pearl_angry.wav,-1.1000132001582768e-05,0.2886751345249518,0.4999779997359968,-0.5,-1.1000132001584018e-05,-1.6631211594577892e-16,-1.2000000011616272,-0.2500055000660008,0.24998349980199763,-0.5,0.49998899986799844,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_keen_angry.wav,1.3393051822439233e-17,0.2886751345166522,0.49998836478719194,-0.49998836478719194,0.0,3.866241040618378e-18,-1.2000000012996301,-0.24999418239359597,0.24999418239359597,-0.49998836478719194,0.49998836478719194,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_chair_angry.wav,5.186088439277241e-18,0.28867513451972343,0.4999885956709167,-0.4999885956709167,0.0,-1.2894898392854979e-17,-1.2000000012485637,-0.24999429783545835,0.24999429783545835,-0.4999885956709167,0.4999885956709167,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_search_angry.wav,-4.661493643381759e-18,0.28867513453414634,0.4999897492670726,-0.4999897492670726,0.0,-6.206844322838682e-17,-1.2000000010087444,-0.2499948746335363,0.2499948746335363,-0.4999897492670726,0.4999897492670726,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_kill_angry.wav,-1.127039942297605e-05,0.2886751345214768,0.4999774592011541,-0.5,-1.127039942295555e-05,4.689074555304235e-16,-1.2000000012194108,-0.2500056351997115,0.24998309440086558,-0.5,0.49998872960057705,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_mouse_angry.wav,2.5732024558823302e-17,0.2886751345378212,0.4999900645802285,-0.4999900645802285,0.0,-4.4681657230752575e-18,-1.2000000009476408,-0.24999503229011424,0.24999503229011424,-0.4999900645802285,0.4999900645802285,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_burn_angry.wav,-1.3876554174067496e-05,0.2886751344836391,0.4999722468916519,-0.5,-1.3876554174067496e-05,-1.2680282382676804e-17,-1.200000001848564,-0.25000693827708703,0.2499791851687389,-0.5,0.49998612344582594,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_time_angry.wav,-1.0419705747507321e-05,0.2886751345321298,0.49997916058850495,-0.49999999999999994,-1.041970574750969e-05,-7.617153912930717e-17,-1.200000001042275,-0.2500052098528737,0.24998437044137872,-0.49999999999999994,0.49998958029425244,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_read_angry.wav,1.8442882734247946e-17,0.2886751345360932,0.4999899150850159,-0.4999899150850159,0.0,-2.3321791064583526e-17,-1.2000000009763734,-0.24999495754250795,0.24999495754250795,-0.4999899150850159,0.4999899150850159,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_sheep_angry.wav,-1.0835644937586685e-05,0.28867513452702553,0.4999783287101248,-0.5,-1.0835644937586685e-05,1.040160122354936e-16,-1.2000000011271477,-0.25000541782246877,0.24998374653259361,-0.5,0.49998916435506235,TESS,angry
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_angry/YAF_lot_angry.wav,1.940975854019259e-17,0.2886751345200172,0.49998861799722283,-0.49998861799722283,0.0,-4.3809352774444773e-17,-1.2000000012436804,-0.24999430899861141,0.24999430899861141,-0.49998861799722283,0.49998861799722283,TESS,angry
